episode,resultado
278364,llegada
278383,llegada
278468,llegada
278545,llegada
278572,llegada
278622,choque
278643,llegada
278716,llegada
278870,llegada
279010,llegada
279101,llegada
279118,llegada
279126,llegada
279179,llegada
279241,llegada
279265,llegada
279276,llegada
279288,llegada
279291,llegada
279316,llegada
279383,llegada
279514,llegada
279639,llegada
279686,llegada
279694,llegada
279904,llegada
280023,llegada
280068,llegada
280142,llegada
280181,choque
280236,llegada
280237,llegada
280240,llegada
280267,llegada
280299,llegada
280333,llegada
280488,llegada
280550,llegada
280558,llegada
280566,llegada
280575,llegada
280619,llegada
280703,llegada
280754,llegada
280860,llegada
280873,llegada
280962,llegada
280990,llegada
281023,llegada
281071,llegada
281095,llegada
281149,llegada
281193,choque
281215,llegada
281256,llegada
281382,llegada
281447,llegada
281467,llegada
281477,llegada
281516,choque
281521,llegada
281538,choque
281633,llegada
281660,choque
281780,llegada
281801,llegada
281919,llegada
282001,choque
282068,llegada
282107,choque
282175,choque
282228,llegada
282285,llegada
282293,llegada
282334,llegada
282348,llegada
282361,llegada
282406,llegada
282419,llegada
282518,llegada
282631,llegada
282662,llegada
282714,llegada
282733,llegada
282791,llegada
282840,llegada
282851,choque
282935,choque
282987,llegada
283043,llegada
283055,llegada
283079,llegada
283165,llegada
283189,llegada
283225,llegada
283346,llegada
283355,llegada
283388,llegada
283411,llegada
283439,llegada
283498,llegada
283521,llegada
283536,choque
283553,llegada
283561,llegada
283597,llegada
283689,llegada
283711,llegada
283745,llegada
283788,llegada
283833,llegada
283924,llegada
283938,llegada
283964,llegada
283991,llegada
284064,llegada
284120,choque
284136,llegada
284196,llegada
284240,llegada
284261,llegada
284288,llegada
284331,llegada
284382,llegada
284436,llegada
284450,llegada
284460,llegada
284509,llegada
284554,llegada
284595,choque
284641,llegada
284777,llegada
284782,llegada
284784,llegada
284831,llegada
284849,llegada
284867,choque
284894,llegada
284904,llegada
284920,llegada
284942,llegada
284996,llegada
285021,llegada
285058,llegada
285079,llegada
285146,llegada
285151,llegada
285281,llegada
285284,llegada
285325,llegada
285373,llegada
285391,llegada
285471,llegada
285519,llegada
285522,llegada
285543,llegada
285591,llegada
285631,llegada
285664,llegada
285837,llegada
285868,llegada
