episode,resultado
41708,llegada
41783,timeout
41858,timeout
41885,llegada
41890,llegada
41896,llegada
41897,choque
41918,llegada
41958,choque
41983,llegada
41992,choque
42018,llegada
42030,llegada
42057,llegada
42132,timeout
42207,timeout
42220,llegada
42239,llegada
42272,llegada
42326,llegada
42359,llegada
42405,llegada
42480,timeout
42555,timeout
42630,timeout
42646,llegada
42651,choque
42659,choque
42723,choque
42732,choque
42765,llegada
42808,llegada
42850,llegada
42925,timeout
42979,llegada
43020,llegada
43095,timeout
43112,llegada
43146,llegada
43149,llegada
43164,choque
43169,llegada
43244,timeout
43286,llegada
43361,timeout
43436,timeout
43474,llegada
43493,llegada
43515,llegada
43530,llegada
43605,timeout
43621,llegada
43663,llegada
43676,llegada
43691,llegada
43716,llegada
43738,llegada
43813,timeout
43815,choque
43824,llegada
43833,llegada
43835,choque
43836,choque
43887,llegada
43889,llegada
43964,timeout
43992,llegada
44039,llegada
44069,llegada
44082,llegada
44103,llegada
44106,llegada
44138,llegada
44139,llegada
44214,timeout
44273,llegada
44348,timeout
44385,llegada
44421,llegada
44496,timeout
44529,llegada
44582,choque
44648,llegada
44723,timeout
44742,llegada
44817,timeout
44829,llegada
44870,llegada
44886,llegada
44922,llegada
44940,llegada
44975,llegada
44976,llegada
45026,llegada
45101,timeout
45136,llegada
45197,llegada
45240,llegada
45315,timeout
45366,llegada
45441,timeout
45478,llegada
45498,llegada
45521,llegada
45553,llegada
45628,timeout
45645,llegada
45662,llegada
45694,llegada
45718,llegada
45732,llegada
45747,llegada
45788,llegada
45800,llegada
45846,llegada
45921,timeout
45968,llegada
46018,choque
46093,timeout
46168,timeout
46220,llegada
46295,timeout
46327,llegada
46349,llegada
46372,llegada
46390,llegada
46404,llegada
46435,llegada
46510,timeout
46565,llegada
46601,llegada
46676,timeout
46703,llegada
46735,llegada
46761,llegada
46828,llegada
46896,llegada
46921,llegada
46958,llegada
46988,llegada
46998,llegada
47026,llegada
47074,llegada
47114,llegada
47125,llegada
47134,llegada
47146,llegada
47173,llegada
47242,choque
47307,llegada
47328,llegada
47344,choque
47419,timeout
47425,llegada
47436,llegada
47457,choque
47518,llegada
47542,llegada
47551,llegada
47626,timeout
47701,timeout
47710,llegada
47737,llegada
47771,llegada
47812,llegada
47837,llegada
47871,llegada
47946,llegada
47958,llegada
47982,llegada
48029,choque
48034,llegada
48090,llegada
48116,llegada
48145,llegada
48220,timeout
48242,llegada
48317,timeout
48326,llegada
48401,timeout
48476,timeout
48505,llegada
48512,choque
48541,llegada
48564,llegada
48577,llegada
48637,llegada
48672,llegada
48681,llegada
48700,llegada
48709,choque
48740,llegada
48745,llegada
48762,llegada
48777,llegada
48797,llegada
48835,llegada
48858,llegada
48873,llegada
48948,timeout
48969,llegada
48982,llegada
49022,llegada
49043,llegada
49118,timeout
49171,llegada
49230,llegada
49261,llegada
49275,llegada
49288,llegada
49307,llegada
49364,choque
49387,llegada
49432,llegada
49435,llegada
49473,llegada
49521,choque
49535,llegada
49566,llegada
49583,llegada
49602,llegada
49669,llegada
49744,timeout
49763,llegada
49793,llegada
49818,llegada
49893,timeout
49904,llegada
49923,llegada
49956,llegada
49957,choque
50032,timeout
50050,llegada
50076,llegada
50086,llegada
50095,llegada
50170,timeout
50245,timeout
50246,llegada
50280,llegada
50293,llegada
50312,llegada
50387,timeout
50459,llegada
50487,llegada
50515,llegada
50533,llegada
50554,llegada
50562,llegada
50584,llegada
50604,choque
50679,timeout
50722,llegada
50755,llegada
50771,llegada
50776,llegada
50811,llegada
50886,timeout
50896,llegada
50930,llegada
50935,choque
51010,timeout
51031,choque
51047,llegada
51071,llegada
51125,llegada
51174,llegada
51229,llegada
51234,llegada
51282,llegada
51287,llegada
51362,timeout
51371,llegada
51382,llegada
51408,llegada
51433,llegada
51458,llegada
51474,llegada
51506,llegada
51524,llegada
51529,llegada
51560,llegada
51592,llegada
51610,llegada
51636,llegada
51665,llegada
51672,llegada
51684,llegada
51713,llegada
51766,llegada
51767,llegada
51787,llegada
51799,llegada
51822,llegada
51851,llegada
51864,llegada
51886,llegada
51961,timeout
51974,llegada
51999,llegada
52045,llegada
52084,llegada
52107,llegada
52116,llegada
52133,llegada
52154,llegada
52172,llegada
52238,llegada
52267,llegada
52320,llegada
52349,llegada
52375,llegada
52395,llegada
52450,llegada
52525,timeout
52543,llegada
52553,choque
52568,llegada
52581,llegada
52656,timeout
52729,llegada
52804,timeout
52828,llegada
52842,llegada
52869,llegada
52882,llegada
52906,llegada
52917,llegada
52952,llegada
53002,llegada
53057,llegada
53102,llegada
53135,llegada
53151,choque
53216,llegada
53267,llegada
53312,choque
53340,llegada
53370,llegada
53382,llegada
53396,llegada
53413,llegada
53416,llegada
53459,llegada
53465,llegada
53475,choque
53501,llegada
53576,timeout
53651,timeout
53678,llegada
53753,timeout
53764,llegada
53768,llegada
53790,llegada
53865,timeout
53885,llegada
53925,llegada
53974,llegada
54049,timeout
54064,llegada
54108,llegada
54183,timeout
54233,llegada
54308,timeout
54329,llegada
54404,timeout
54420,llegada
54461,llegada
54514,llegada
54589,timeout
54664,timeout
54696,llegada
54717,llegada
54738,llegada
54757,llegada
54832,timeout
54907,timeout
54982,timeout
55004,llegada
55026,llegada
55039,llegada
55046,llegada
55092,llegada
55115,llegada
55124,llegada
55131,llegada
55163,llegada
55211,llegada
55248,llegada
55272,llegada
55307,llegada
55334,llegada
55344,llegada
55356,llegada
55388,llegada
55396,llegada
55413,llegada
55451,llegada
55484,llegada
55559,timeout
55566,llegada
55608,llegada
55629,llegada
55640,llegada
55648,choque
55719,llegada
55730,llegada
55763,choque
55787,llegada
55850,choque
55870,llegada
55896,llegada
55926,llegada
56001,timeout
56010,llegada
56037,llegada
56041,llegada
56116,timeout
56138,llegada
56149,choque
56152,llegada
56227,timeout
56238,choque
56246,llegada
56277,llegada
56298,llegada
56305,choque
56337,llegada
56412,timeout
56448,llegada
56482,llegada
56507,llegada
56533,llegada
56564,llegada
56639,timeout
56673,llegada
56714,llegada
56739,choque
56796,llegada
56804,choque
56810,llegada
56824,llegada
56899,timeout
56916,llegada
56949,llegada
56966,llegada
57002,llegada
57010,llegada
57063,llegada
57089,llegada
57114,llegada
57147,llegada
57150,choque
57174,llegada
57203,choque
57214,llegada
57220,llegada
57239,llegada
57281,llegada
57356,timeout
57379,llegada
57413,llegada
57421,llegada
57433,llegada
57464,llegada
57483,llegada
57495,llegada
57535,llegada
57564,llegada
57576,choque
57638,llegada
57654,llegada
57676,llegada
57702,llegada
57750,llegada
57791,llegada
57819,llegada
57851,llegada
57926,timeout
57932,llegada
57943,llegada
57954,choque
57970,llegada
57976,llegada
58024,llegada
58068,llegada
58095,llegada
58111,llegada
58138,llegada
58158,llegada
58193,llegada
58254,llegada
58285,llegada
58360,timeout
58389,llegada
58437,llegada
58438,choque
58513,timeout
58520,llegada
58566,llegada
58592,llegada
58619,llegada
58676,llegada
58706,llegada
58738,llegada
58756,choque
58792,llegada
58817,llegada
58872,llegada
58898,llegada
58899,llegada
58911,llegada
58957,llegada
59032,timeout
59075,llegada
59093,llegada
59168,timeout
59188,llegada
59207,llegada
59222,llegada
59245,llegada
59247,llegada
59280,llegada
59307,llegada
59333,llegada
59363,llegada
59390,llegada
59433,llegada
59468,llegada
59501,llegada
59511,choque
59571,llegada
59599,llegada
59626,llegada
59651,llegada
59668,llegada
59723,llegada
59739,llegada
59751,llegada
59754,llegada
59774,llegada
59786,choque
59812,llegada
59841,llegada
59849,llegada
59852,llegada
59914,llegada
59949,llegada
59950,llegada
59969,llegada
59973,llegada
60012,llegada
60087,timeout
60103,llegada
60117,llegada
60142,llegada
60173,llegada
60194,llegada
60269,timeout
60295,llegada
60327,llegada
60388,llegada
60398,llegada
60415,llegada
60460,llegada
60484,llegada
60526,llegada
60574,choque
60649,llegada
60670,llegada
60683,llegada
60709,llegada
60718,choque
60793,timeout
60800,llegada
60830,llegada
60862,llegada
60882,llegada
60957,timeout
60979,llegada
60988,llegada
61063,timeout
61064,llegada
61091,llegada
61103,llegada
61133,llegada
61141,choque
61167,llegada
61230,llegada
61237,choque
61273,llegada
61339,llegada
61370,llegada
61419,llegada
61428,llegada
61440,llegada
61450,llegada
61477,llegada
61492,llegada
61520,llegada
61532,llegada
61545,llegada
61590,llegada
61615,llegada
61637,llegada
61656,llegada
61710,llegada
61718,llegada
61768,choque
61789,llegada
61818,llegada
61840,llegada
61847,llegada
61872,llegada
61907,llegada
61958,llegada
61976,llegada
62029,llegada
62045,llegada
62046,llegada
62066,llegada
62099,choque
62114,llegada
62143,llegada
62157,llegada
62167,llegada
62181,llegada
62197,llegada
62215,llegada
62221,llegada
62256,llegada
62269,llegada
62312,llegada
62337,llegada
62341,llegada
62361,llegada
62368,llegada
62397,llegada
62418,llegada
62439,llegada
62457,llegada
62474,llegada
62480,llegada
62484,llegada
62530,llegada
62534,llegada
62554,choque
62563,llegada
62616,llegada
62665,llegada
62697,llegada
62729,llegada
62746,llegada
62753,llegada
62764,llegada
62784,llegada
62830,choque
62834,llegada
62848,llegada
62876,llegada
62897,llegada
62919,llegada
62943,llegada
62970,llegada
62982,llegada
63002,llegada
63049,llegada
63064,llegada
63086,llegada
63112,llegada
63131,llegada
63156,llegada
63231,timeout
63272,llegada
63324,llegada
63343,llegada
63348,llegada
63377,llegada
63414,llegada
63431,llegada
63462,llegada
63468,llegada
63493,llegada
63511,llegada
63536,llegada
63551,llegada
63595,llegada
63633,llegada
63637,llegada
63646,llegada
63657,llegada
63681,llegada
63683,llegada
63691,llegada
63746,llegada
63758,llegada
63764,choque
63773,llegada
63788,llegada
63811,llegada
63829,llegada
63853,llegada
63875,choque
63885,llegada
63914,llegada
63933,llegada
63945,llegada
63950,llegada
63972,llegada
63992,llegada
64047,llegada
64056,llegada
64089,llegada
64100,llegada
64123,llegada
64134,llegada
64175,llegada
64196,choque
64227,llegada
64239,llegada
64264,llegada
64291,llegada
64304,llegada
64324,llegada
64386,llegada
64390,choque
64393,llegada
64406,llegada
64422,llegada
64439,choque
64451,llegada
64472,llegada
64477,choque
64515,llegada
64524,llegada
64567,llegada
64605,llegada
64662,llegada
64677,llegada
64684,choque
64707,llegada
64727,llegada
64739,llegada
64791,llegada
64802,llegada
64843,llegada
64918,timeout
64930,llegada
64939,choque
64967,llegada
65004,llegada
65029,llegada
65043,llegada
65051,llegada
65067,choque
65117,llegada
65132,llegada
65158,llegada
65189,llegada
65215,llegada
65233,llegada
65260,llegada
65278,llegada
65302,llegada
65377,timeout
65409,llegada
65431,llegada
65440,llegada
65485,llegada
65503,llegada
65515,llegada
65516,llegada
65554,llegada
65557,llegada
65593,llegada
65652,llegada
65683,llegada
65716,llegada
65735,llegada
65749,llegada
65810,llegada
65841,llegada
65864,llegada
65878,llegada
65924,llegada
65953,llegada
66000,llegada
66074,choque
66116,llegada
66162,llegada
66194,llegada
66208,llegada
66230,llegada
66256,choque
66331,timeout
66347,llegada
66373,llegada
66393,llegada
66395,choque
66412,llegada
66471,llegada
66491,llegada
66516,llegada
66522,llegada
66545,llegada
66570,llegada
66645,timeout
66662,llegada
66669,choque
66676,llegada
66703,llegada
66736,llegada
66742,llegada
66773,llegada
66809,llegada
66815,llegada
66840,llegada
66866,llegada
66898,llegada
