episode,resultado
80930,llegada
80969,llegada
81071,llegada
81111,llegada
81164,choque
81202,llegada
81232,llegada
81266,llegada
81346,llegada
81376,llegada
81413,llegada
81473,llegada
81564,llegada
81630,llegada
81744,llegada
81766,llegada
81863,llegada
81898,llegada
81985,llegada
82078,llegada
82129,llegada
82220,llegada
82284,llegada
82300,llegada
82325,llegada
82345,llegada
82491,llegada
82576,llegada
82589,llegada
82646,choque
82766,llegada
82811,llegada
82863,llegada
82942,llegada
82982,llegada
83016,llegada
83113,llegada
83205,llegada
83275,llegada
83322,choque
83363,llegada
83450,llegada
83464,choque
83524,llegada
83528,llegada
83576,choque
83612,llegada
83655,llegada
83683,llegada
83735,llegada
83771,llegada
83810,llegada
83890,llegada
83918,choque
83992,llegada
84034,llegada
84054,llegada
84112,llegada
84139,llegada
84166,llegada
84283,llegada
84344,llegada
84399,llegada
84415,llegada
84455,llegada
84530,llegada
84593,llegada
84653,llegada
84683,llegada
84718,llegada
84807,llegada
84924,llegada
84979,llegada
85038,llegada
85064,llegada
85172,llegada
85214,llegada
85231,llegada
85300,llegada
85425,llegada
85454,llegada
85507,llegada
85636,llegada
85708,llegada
85786,llegada
85915,llegada
85983,llegada
86020,llegada
86091,llegada
86227,llegada
86427,timeout
86448,llegada
86528,llegada
86583,llegada
86677,llegada
86716,llegada
86750,llegada
86808,llegada
86847,llegada
86923,llegada
87105,llegada
87196,llegada
87230,llegada
87302,llegada
87340,llegada
87361,llegada
87411,llegada
87443,llegada
87489,llegada
87559,llegada
87720,llegada
87779,llegada
87877,llegada
87964,llegada
88059,llegada
88071,llegada
88119,llegada
88152,llegada
88185,llegada
88288,llegada
88305,llegada
88375,llegada
88400,llegada
88430,llegada
88501,llegada
88641,llegada
88693,llegada
88717,llegada
88811,llegada
88931,llegada
88960,llegada
89026,llegada
89061,llegada
89167,llegada
89207,llegada
89244,llegada
89274,llegada
89360,llegada
89397,llegada
89451,llegada
89470,llegada
89538,llegada
89580,llegada
89614,llegada
89650,llegada
89689,llegada
89722,llegada
89759,llegada
89782,llegada
89819,llegada
89918,llegada
90027,llegada
90066,choque
90105,llegada
90284,llegada
90342,llegada
90390,llegada
90435,llegada
90454,llegada
90518,llegada
90603,llegada
90637,llegada
90723,llegada
90808,llegada
90830,llegada
90844,llegada
90860,llegada
90901,llegada
90956,llegada
91071,llegada
91115,llegada
91178,llegada
91214,llegada
91311,llegada
91346,llegada
91417,llegada
91496,llegada
91504,choque
91567,llegada
91592,llegada
91648,llegada
91734,llegada
91768,llegada
91868,llegada
91928,llegada
91993,llegada
92026,llegada
92096,llegada
92194,llegada
92245,llegada
92324,llegada
92350,llegada
92420,llegada
92489,llegada
92577,llegada
92613,llegada
92682,llegada
92725,choque
92780,llegada
92815,llegada
92889,llegada
92963,llegada
92982,llegada
93009,llegada
93061,llegada
93158,llegada
93179,llegada
93223,llegada
93273,llegada
93363,llegada
93441,llegada
93448,llegada
93502,llegada
93546,llegada
93576,llegada
93624,llegada
93625,choque
93677,llegada
93814,llegada
93861,llegada
93884,llegada
93967,llegada
94029,llegada
94044,llegada
94096,llegada
94216,llegada
94272,llegada
94291,llegada
94309,llegada
94345,llegada
94399,llegada
94538,llegada
94597,llegada
94656,llegada
94688,llegada
94755,llegada
94776,llegada
94831,llegada
94881,llegada
94916,llegada
94946,llegada
95010,llegada
95097,llegada
95138,llegada
95175,llegada
95229,llegada
95298,llegada
95324,llegada
95352,llegada
95402,llegada
95481,llegada
95500,llegada
95548,llegada
95558,llegada
95591,llegada
95704,llegada
95865,llegada
95909,llegada
95931,llegada
95953,llegada
96013,llegada
96079,llegada
96102,llegada
96162,llegada
96196,llegada
96213,llegada
96265,llegada
96294,llegada
96355,llegada
96414,llegada
96475,llegada
96508,llegada
96536,llegada
96561,llegada
96629,llegada
96704,llegada
96756,llegada
96770,llegada
96836,llegada
96896,llegada
96943,llegada
96978,llegada
96985,llegada
97035,llegada
97077,llegada
97113,llegada
97125,llegada
97139,llegada
97196,llegada
97246,llegada
97353,llegada
97377,llegada
97447,llegada
97510,llegada
97695,llegada
97762,choque
97763,llegada
97817,llegada
97860,llegada
97910,llegada
97968,llegada
97979,llegada
98078,llegada
98095,llegada
98176,llegada
98216,llegada
98260,llegada
98315,llegada
98383,llegada
98447,llegada
98475,llegada
98554,llegada
98651,llegada
98691,llegada
98779,llegada
98903,llegada
98930,llegada
99002,llegada
99073,llegada
99147,llegada
99188,llegada
99229,llegada
99278,llegada
99332,llegada
99406,llegada
99493,llegada
99535,llegada
99537,llegada
99549,llegada
99622,llegada
99652,llegada
99742,llegada
99788,llegada
99830,llegada
99855,llegada
99912,llegada
99946,llegada
100041,llegada
100064,llegada
100115,llegada
100149,llegada
100203,llegada
100238,llegada
100261,llegada
100269,llegada
100379,llegada
100497,llegada
100577,llegada
100713,llegada
100790,llegada
100843,llegada
100918,llegada
100952,llegada
101020,llegada
101053,llegada
101097,llegada
101125,llegada
101184,llegada
101271,llegada
101286,llegada
101316,llegada
101404,llegada
101451,llegada
101520,llegada
101555,llegada
101599,llegada
101617,llegada
101669,llegada
101731,llegada
101758,llegada
101838,llegada
101903,llegada
101957,llegada
101993,llegada
102015,llegada
102054,llegada
102081,llegada
102115,llegada
102148,llegada
102174,llegada
102280,llegada
102336,llegada
102432,llegada
102479,llegada
102546,choque
102598,llegada
102653,llegada
102703,llegada
102741,llegada
102792,llegada
102834,llegada
102862,llegada
102905,llegada
102929,llegada
102957,llegada
102990,llegada
103125,llegada
103182,llegada
103189,llegada
103204,llegada
103245,llegada
103332,llegada
103409,llegada
103431,llegada
103479,llegada
103541,llegada
103645,llegada
103650,llegada
103707,llegada
103712,llegada
103801,llegada
103868,llegada
103882,llegada
103929,llegada
103961,llegada
103985,llegada
104038,llegada
104070,llegada
104117,llegada
104143,llegada
104169,llegada
104277,llegada
104318,llegada
104397,llegada
104459,llegada
104508,llegada
104557,llegada
104614,llegada
104650,llegada
104701,llegada
104740,llegada
104789,llegada
104856,llegada
104892,llegada
104929,llegada
104999,llegada
105028,llegada
105063,llegada
105075,llegada
105143,llegada
105202,llegada
105256,llegada
105268,llegada
105331,llegada
105354,llegada
105396,llegada
105475,llegada
105578,llegada
105624,llegada
105652,llegada
105662,llegada
105744,llegada
105855,llegada
105901,llegada
105908,llegada
105935,llegada
105959,llegada
106046,llegada
106126,llegada
106127,llegada
106152,llegada
106162,llegada
106183,llegada
106220,llegada
106292,llegada
106330,llegada
106331,llegada
106393,llegada
106436,llegada
106487,llegada
106531,llegada
106552,llegada
106598,llegada
106696,llegada
106738,llegada
106783,llegada
106836,llegada
106889,llegada
106960,llegada
106982,llegada
107022,llegada
107098,llegada
107175,llegada
107181,llegada
107259,llegada
107329,llegada
107338,llegada
107359,llegada
107416,llegada
107454,llegada
107552,llegada
107575,llegada
107657,llegada
107678,llegada
107722,llegada
107762,llegada
107789,llegada
107866,llegada
107896,llegada
107987,llegada
108067,llegada
108101,llegada
108208,llegada
108272,llegada
108300,llegada
108371,llegada
108403,llegada
108481,llegada
108556,llegada
108560,llegada
108621,llegada
108651,llegada
108705,llegada
108768,llegada
108827,llegada
108861,llegada
108908,llegada
108931,llegada
108958,llegada
109021,llegada
109049,llegada
109142,llegada
109192,llegada
109238,llegada
109289,llegada
109318,llegada
109377,llegada
109522,llegada
109540,llegada
109585,llegada
109639,llegada
109683,llegada
109760,llegada
109813,llegada
109873,llegada
109922,llegada
110082,llegada
110157,llegada
110212,llegada
110232,llegada
110307,llegada
110315,llegada
110375,llegada
110386,llegada
110428,llegada
110469,llegada
110470,llegada
110521,llegada
110536,llegada
110593,llegada
110616,llegada
110642,llegada
110658,llegada
110707,llegada
110745,llegada
110782,llegada
110839,llegada
110885,llegada
110920,llegada
110953,llegada
110980,llegada
110994,choque
111060,llegada
111112,llegada
111172,llegada
111192,llegada
111385,llegada
111437,llegada
111506,llegada
111540,llegada
111657,llegada
111740,llegada
111751,llegada
111783,llegada
111849,llegada
111855,llegada
111887,llegada
111900,llegada
111961,llegada
111995,llegada
112025,llegada
112068,llegada
112093,llegada
112115,llegada
112166,llegada
112183,llegada
112187,llegada
112217,llegada
112270,llegada
112306,llegada
112324,llegada
112376,llegada
112445,llegada
112480,llegada
112535,llegada
112554,llegada
112607,llegada
112667,llegada
112703,llegada
112750,llegada
112808,llegada
112809,llegada
112825,llegada
112833,llegada
112846,llegada
112945,llegada
112961,llegada
113106,llegada
113146,llegada
113184,llegada
113242,llegada
113294,llegada
113301,llegada
113358,llegada
113451,llegada
113501,llegada
113543,llegada
113574,llegada
113615,llegada
113743,llegada
113771,llegada
113782,llegada
113828,llegada
113867,choque
113927,llegada
113965,llegada
113985,llegada
114027,llegada
114054,llegada
114105,llegada
114161,llegada
114184,llegada
114263,llegada
114320,llegada
114365,llegada
114419,llegada
114420,llegada
114421,llegada
114470,llegada
114486,llegada
114516,llegada
114538,llegada
114584,llegada
114608,llegada
114619,llegada
114653,llegada
114696,llegada
114779,llegada
114804,llegada
114876,llegada
114880,llegada
114925,llegada
114983,llegada
115039,llegada
115090,llegada
