#{"t_start": 1749222422.0327325, "env_id": "None"}
r,l,t
100.0,46,1204.219563
100.0,33,1204.726005
100.0,42,1205.358579
100.0,27,1205.776486
100.0,27,1206.185298
-100.0,74,1207.287406
100.0,30,1207.740554
100.0,36,1208.286364
100.0,22,1208.624843
100.0,152,1210.884283
100.0,55,1211.706398
-100.0,28,1212.13025
100.0,36,1212.686842
100.0,49,1213.4183
100.0,53,1214.231709
100.0,14,1214.441288
100.0,28,1214.874216
100.0,34,1215.381718
100.0,140,1217.518209
100.0,118,1219.361268
100.0,50,1220.272509
100.0,52,1221.084959
100.0,83,1222.390524
-100.0,8,1222.523525
100.0,32,1223.034579
100.0,88,1224.395481
100.0,24,1224.767783
100.0,49,1225.529485
100.0,100,1227.059031
100.0,31,1228.665694
-100.0,20,1229.012365
100.0,32,1229.531445
100.0,31,1230.012132
100.0,62,1230.973178
100.0,5,1231.057153
100.0,51,1231.851241
100.0,134,1233.95903
100.0,106,1235.597686
100.0,129,1237.588889
100.0,43,1238.257352
100.0,47,1238.987404
100.0,71,1240.08512
100.0,31,1240.567443
100.0,64,1241.562592
100.0,46,1242.282049
100.0,72,1243.389275
100.0,57,1244.269698
100.0,28,1244.847804
100.0,46,1245.561074
100.0,18,1245.854615
100.0,87,1247.19918
100.0,61,1248.142856
100.0,104,1249.752183
100.0,23,1250.133165
100.0,64,1251.131438
100.0,56,1252.004306
100.0,96,1253.477519
100.0,124,1255.386196
100.0,27,1255.807652
-100.0,12,1255.999974
100.0,64,1256.990579
-100.0,33,1257.504153
100.0,13,1257.708592
100.0,23,1258.075679
100.0,33,1258.599772
100.0,32,1259.102095
100.0,88,1260.455364
-100.0,8,1260.584114
100.0,51,1262.563916
100.0,89,1263.965046
100.0,1,1263.987685
100.0,92,1265.419583
100.0,21,1265.758708
100.0,89,1267.137599
100.0,78,1268.515763
100.0,45,1269.219772
100.0,29,1269.670336
100.0,45,1270.378804
100.0,101,1271.948822
100.0,122,1273.842289
100.0,57,1274.746481
100.0,20,1275.070904
100.0,53,1275.920894
100.0,81,1277.180113
100.0,106,1278.807156
100.0,64,1279.797643
100.0,112,1281.584571
100.0,44,1282.270005
100.0,20,1282.584206
100.0,36,1283.149175
100.0,68,1284.192585
100.0,23,1284.557397
100.0,73,1285.693789
100.0,55,1286.54933
100.0,117,1288.365343
-100.0,32,1288.943581
100.0,17,1289.292432
100.0,25,1289.688361
100.0,69,1290.758354
100.0,121,1292.641416
100.0,12,1292.830069
100.0,87,1295.368449
100.0,9,1295.559281
100.0,12,1295.769865
100.0,35,1296.32091
100.0,52,1297.126623
100.0,106,1303.520036
100.0,15,1303.760178
100.0,51,1304.574641
100.0,63,1305.575544
100.0,136,1307.654636
100.0,63,1308.632864
100.0,17,1308.936714
100.0,50,1309.766291
100.0,51,1310.602006
100.0,55,1311.510831
100.0,43,1312.209124
100.0,60,1313.326606
100.0,89,1314.713729
100.0,36,1315.269084
100.0,44,1315.94777
100.0,71,1317.073434
100.0,63,1318.058134
100.0,33,1318.570033
100.0,32,1319.060119
100.0,47,1319.79237
100.0,26,1320.194236
100.0,67,1321.236576
100.0,58,1322.139167
100.0,57,1323.024642
100.0,50,1323.805072
100.0,25,1324.196383
100.0,46,1324.912601
100.0,44,1325.598088
100.0,8,1325.727939
100.0,88,1327.095894
100.0,44,1327.777815
100.0,35,1328.346039
100.0,16,1328.611521
-100.0,8,1328.745227
100.0,93,1330.183194
100.0,42,1330.834997
100.0,43,1331.5284
100.0,26,1331.941067
100.0,65,1334.120795
100.0,91,1335.718056
-100.0,8,1335.849583
100.0,49,1336.618887
100.0,87,1337.961584
100.0,58,1338.851959
100.0,57,1339.734415
100.0,72,1340.848839
100.0,17,1341.118776
100.0,49,1341.879957
100.0,128,1343.85768
100.0,37,1344.435893
100.0,15,1344.670768
100.0,9,1344.813442
100.0,73,1345.935315
100.0,21,1346.258255
100.0,61,1347.197538
100.0,63,1348.163201
100.0,29,1348.61615
100.0,28,1349.052275
-100.0,16,1349.307336
100.0,60,1350.228255
-100.0,73,1351.353661
100.0,71,1352.457905
100.0,29,1352.92579
100.0,38,1353.51458
100.0,35,1354.052707
100.0,55,1354.935138
100.0,67,1355.991859
-100.0,35,1356.545225
100.0,41,1357.17191
100.0,7,1357.29294
100.0,12,1357.492327
100.0,123,1359.66646
100.0,38,1360.271634
100.0,66,1361.295818
100.0,49,1362.049586
100.0,13,1362.256412
100.0,31,1362.741782
100.0,55,1363.594494
100.0,7,1363.706411
100.0,76,1364.892834
100.0,60,1365.880068
100.0,63,1368.073184
-100.0,12,1368.282425
100.0,95,1369.808115
100.0,70,1370.925734
100.0,65,1371.978615
100.0,78,1373.183336
100.0,33,1373.691283
100.0,37,1374.277279
100.0,42,1374.947305
-100.0,20,1375.280756
100.0,27,1375.713114
100.0,17,1375.990405
100.0,69,1377.087696
100.0,31,1377.591703
-100.0,19,1377.889617
100.0,23,1378.250861
-100.0,13,1378.455819
100.0,39,1379.056359
100.0,37,1379.636916
100.0,57,1380.513454
100.0,12,1380.702825
100.0,64,1381.731144
100.0,33,1382.249308
100.0,31,1382.73212
100.0,36,1383.312185
100.0,92,1384.928069
100.0,9,1385.07538
100.0,9,1385.227102
100.0,22,1385.577314
100.0,14,1385.802256
100.0,11,1385.983562
100.0,62,1386.995757
100.0,29,1387.452584
100.0,81,1388.716776
100.0,49,1389.478697
100.0,36,1390.040852
100.0,37,1390.61976
100.0,50,1391.396057
100.0,93,1392.850773
100.0,61,1393.804464
-100.0,15,1394.043826
100.0,56,1394.907895
100.0,72,1396.009874
100.0,61,1396.950284
100.0,79,1398.169944
100.0,24,1398.543073
100.0,65,1399.551714
